-10_dBm.csv,[1299.64, 1281.96, 1311.56, 1221.44, 1290.6],[25, 25, 25, 25, 25]
-20_dBm.csv,[1779.4, 1768.96, 1789.28, 1682.04, 1765.12],[25, 25, 25, 25, 25]
-30_dBm.csv,[2184.72, 2153.0, 2146.36, 2064.84, 2173.88],[25, 25, 25, 25, 25]
-40_dBm.csv,[2549.64, 2524.08, 2536.24, 2467.32, 2560.56],[25, 25, 25, 25, 25]
-50_dBm.csv,[2799.4, 2792.6, 2804.0, 2766.52, 2789.16],[25, 25, 25, 25, 25]
-60_dBm.csv,[2788.52, 2785.24, 2784.0, 2784.52, 2778.8],[25, 25, 25, 25, 25]
0_dBm.csv,[1023.84, 1030.52, 1039.56, 997.08, 1045.08],[25, 25, 25, 25, 25]
